DATA-JOGO;JOGO_ID;CASA_ID;PONTOS_CASA;ARREM_PCT_CASA;LANC_LIV_PCT_CASA;ARREM_3PT_PCT_CASA;ASSISTS_CASA;REBOTES_CASA;VISITANTE_ID;PONTOS_VISIT;ARREM_PCT_VISIT;LANC_LIV_PCT_VISIT;ARREM_3PT_PCT_VISIT;ASSISTS_VISIT;REBOTES_VISIT;TIME_VENCEDOR
23/01/2020;21900667;1610612751;113.0;0.44;0.8;0.457;30.0;41.0;1610612747;128.0;0.5;0.75;0.5;28.0;52.0;VISITANTE
23/01/2020;21900668;1610612757;125.0;0.505;0.8;0.5379999999999999;20.0;43.0;1610612742;133.0;0.516;0.625;0.468;27.0;41.0;VISITANTE
22/01/2020;21900654;1610612765;127.0;0.534;0.841;0.414;19.0;48.0;1610612758;106.0;0.429;0.522;0.28600000000000003;23.0;45.0;CASA
22/01/2020;21900655;1610612753;114.0;0.478;0.75;0.4;26.0;39.0;1610612760;120.0;0.605;0.826;0.474;22.0;36.0;VISITANTE
22/01/2020;21900660;1610612761;107.0;0.465;0.667;0.394;27.0;53.0;1610612755;95.0;0.381;0.722;0.391;25.0;45.0;CASA
22/01/2020;21900656;1610612737;102.0;0.353;0.826;0.314;21.0;63.0;1610612746;95.0;0.423;0.6409999999999999;0.19;19.0;45.0;CASA
22/01/2020;21900657;1610612738;119.0;0.506;0.75;0.438;32.0;44.0;1610612763;95.0;0.424;0.8;0.344;24.0;40.0;CASA
22/01/2020;21900658;1610612748;134.0;0.506;0.861;0.515;29.0;43.0;1610612764;129.0;0.505;0.8;0.31;30.0;41.0;CASA
22/01/2020;21900659;1610612752;92.0;0.409;0.6920000000000001;0.324;24.0;47.0;1610612747;100.0;0.439;0.679;0.333;18.0;43.0;VISITANTE
22/01/2020;21900661;1610612741;117.0;0.464;0.8109999999999999;0.3;21.0;50.0;1610612750;110.0;0.477;0.542;0.341;27.0;43.0;CASA
22/01/2020;21900662;1610612745;121.0;0.472;0.857;0.448;26.0;53.0;1610612743;105.0;0.457;0.733;0.35700000000000004;25.0;40.0;CASA
22/01/2020;21900664;1610612756;87.0;0.35700000000000004;0.885;0.2;13.0;44.0;1610612754;112.0;0.536;0.65;0.45;26.0;42.0;VISITANTE
22/01/2020;21900663;1610612740;117.0;0.464;0.7809999999999999;0.389;26.0;41.0;1610612759;121.0;0.506;0.8;0.407;17.0;44.0;VISITANTE
22/01/2020;21900665;1610612744;96.0;0.398;0.833;0.261;20.0;37.0;1610612762;129.0;0.5379999999999999;0.522;0.425;31.0;56.0;VISITANTE
21/01/2020;21900653;1610612742;107.0;0.429;0.708;0.279;23.0;49.0;1610612746;110.0;0.371;0.7879999999999999;0.316;19.0;57.0;VISITANTE
20/01/2020;21900639;1610612764;106.0;0.512;0.813;0.375;22.0;44.0;1610612765;100.0;0.4270000000000001;0.7;0.313;19.0;41.0;CASA
20/01/2020;21900640;1610612737;117.0;0.494;0.6970000000000001;0.364;26.0;50.0;1610612761;122.0;0.413;0.767;0.31;25.0;45.0;VISITANTE
20/01/2020;21900641;1610612751;111.0;0.481;0.647;0.379;22.0;47.0;1610612755;117.0;0.447;0.741;0.333;30.0;43.0;VISITANTE
20/01/2020;21900642;1610612766;83.0;0.382;0.75;0.303;21.0;39.0;1610612753;106.0;0.478;0.444;0.5;25.0;47.0;VISITANTE
20/01/2020;21900643;1610612739;86.0;0.34;0.647;0.333;15.0;53.0;1610612752;106.0;0.482;0.882;0.391;17.0;49.0;VISITANTE
20/01/2020;21900644;1610612748;118.0;0.506;0.818;0.381;26.0;42.0;1610612758;113.0;0.415;0.8;0.255;27.0;49.0;CASA
20/01/2020;21900645;1610612745;107.0;0.443;0.706;0.2;21.0;43.0;1610612760;112.0;0.435;0.769;0.375;14.0;47.0;VISITANTE
20/01/2020;21900646;1610612763;116.0;0.447;0.7140000000000001;0.273;26.0;51.0;1610612740;126.0;0.477;0.875;0.438;24.0;43.0;VISITANTE
20/01/2020;21900647;1610612749;111.0;0.584;0.435;0.423;34.0;48.0;1610612741;98.0;0.37;0.889;0.292;18.0;39.0;CASA
20/01/2020;21900648;1610612738;139.0;0.5589999999999999;0.655;0.471;31.0;48.0;1610612747;107.0;0.438;0.759;0.269;22.0;36.0;CASA
20/01/2020;21900649;1610612750;100.0;0.418;0.7859999999999999;0.31;26.0;42.0;1610612743;107.0;0.478;0.833;0.355;26.0;53.0;VISITANTE
20/01/2020;21900650;1610612756;118.0;0.525;0.867;0.364;26.0;43.0;1610612759;120.0;0.494;0.773;0.5479999999999999;30.0;31.0;VISITANTE
20/01/2020;21900651;1610612762;118.0;0.54;1.0;0.387;22.0;53.0;1610612754;88.0;0.419;0.429;0.269;23.0;30.0;CASA
20/01/2020;21900652;1610612757;129.0;0.44;0.9;0.318;21.0;54.0;1610612744;124.0;0.414;0.8640000000000001;0.25;30.0;60.0;CASA
19/01/2020;21900637;1610612759;107.0;0.424;0.958;0.364;27.0;43.0;1610612748;102.0;0.43;0.9;0.294;23.0;47.0;CASA
19/01/2020;21900638;1610612743;107.0;0.466;0.688;0.13;22.0;44.0;1610612754;115.0;0.5;0.8420000000000001;0.448;31.0;38.0;VISITANTE
18/01/2020;21900626;1610612740;130.0;0.535;0.639;0.366;32.0;48.0;1610612746;133.0;0.495;0.795;0.32299999999999995;22.0;36.0;VISITANTE
18/01/2020;21900627;1610612751;97.0;0.333;0.941;0.306;23.0;47.0;1610612749;117.0;0.506;0.625;0.459;30.0;54.0;VISITANTE
18/01/2020;21900628;1610612738;119.0;0.438;0.909;0.35700000000000004;26.0;39.0;1610612756;123.0;0.472;0.867;0.419;27.0;52.0;VISITANTE
18/01/2020;21900629;1610612737;103.0;0.43;0.867;0.294;18.0;32.0;1610612765;136.0;0.593;0.76;0.469;31.0;41.0;VISITANTE
18/01/2020;21900630;1610612752;87.0;0.398;0.611;0.24;20.0;48.0;1610612755;90.0;0.436;0.632;0.313;26.0;41.0;VISITANTE
